e1 gin gout
0.48000365 1.16156652 0.03976330
0.48000062 1.16170465 0.03975925
0.48000120 1.16210017 0.03976160
0.48000275 1.16403908 0.03976031
0.48000214 1.16294521 0.03974775
0.48000173 1.16311958 0.03975506
0.48000126 1.16284578 0.03976422
0.48000122 1.16297796 0.03974389
0.48000293 1.16262094 0.03974078
0.48000352 1.16057020 0.03974539
0.48000436 1.15949744 0.03971452
0.48000276 1.15923724 0.03971757
0.48000684 1.15963302 0.03972317
0.48000217 1.15682529 0.03971074
0.48000061 1.15671420 0.03972743
0.48000003 1.15922397 0.03972733
0.48000134 1.15730011 0.03971719
0.48000135 1.16040289 0.03971454
0.48000173 1.16104046 0.03970776
0.48000161 1.15315505 0.03969660
0.48000195 1.15265890 0.03970772
0.48000299 1.15642684 0.03970513
0.48000064 1.15758064 0.03970413
0.48000193 1.15880929 0.03975991
0.48001043 1.16257696 0.03974268
0.48000932 1.16125379 0.03974478
0.48000368 1.15995863 0.03973579
0.48000169 1.16143359 0.03976176
0.48000422 1.16130620 0.03976549
0.48000051 1.16557451 0.03977467
0.48000260 1.16466688 0.03976758
0.48000138 1.16021163 0.03974068
0.48000024 1.16026537 0.03973343
0.48000065 1.15673760 0.03972784
0.48000259 1.15999552 0.03973424
0.48000189 1.16131763 0.03975204
0.48000426 1.16122109 0.03974628
0.48000149 1.16236044 0.03974209
0.48000136 1.16098916 0.03974836
0.48000131 1.16110588 0.03975134
0.48000682 1.16493774 0.03977855
0.48000440 1.16437460 0.03977489
0.48001080 1.16585474 0.03975625
0.48001177 1.15775596 0.03975023
0.48001071 1.16007112 0.03974397
0.48000070 1.16418789 0.03974983
0.48000345 1.15875322 0.03973868
0.48000373 1.15927765 0.03972976
0.48000324 1.15989579 0.03974315
0.48000342 1.15801137 0.03973416
0.48000229 1.15759272 0.03969644
0.48000098 1.15655484 0.03971740
0.48000261 1.15737288 0.03970858
0.48000006 1.15865551 0.03974012
0.48000353 1.16152930 0.03974572
0.48000379 1.16102312 0.03974559
0.48000571 1.15885570 0.03969901
0.48000132 1.15355383 0.03971294
0.48000105 1.16255272 0.03978135
0.48000182 1.16591434 0.03978658
0.48000194 1.16639235 0.03978681
0.48000127 1.16180927 0.03973441
0.48000042 1.15981644 0.03974512
0.48000282 1.15965806 0.03974681
0.48000388 1.15921069 0.03974319
0.48000559 1.16036847 0.03971835
0.48000254 1.16108075 0.03973259
0.48000216 1.16238468 0.03974639
0.48000105 1.15999065 0.03971641
0.48000168 1.15540456 0.03971684
0.48000145 1.15785529 0.03972247
0.48000077 1.15798714 0.03973000
0.48000093 1.16057075 0.03972661
0.48000255 1.16005811 0.03970466
0.48000599 1.16015582 0.03970887
0.48000425 1.15452788 0.03972864
0.48000784 1.16139971 0.03974133
0.48000241 1.16052213 0.03974782
0.48000276 1.16169572 0.03974936
0.48000250 1.16162949 0.03975520
0.48000001 1.16413651 0.03977960
0.48000019 1.16550129 0.03976176
0.48000019 1.16530369 0.03975803
0.48000017 1.16073000 0.03972630
0.48000018 1.16029107 0.03975596
0.48000183 1.16076659 0.03972836
0.48000003 1.15622966 0.03971476
0.48000034 1.15686723 0.03971215
0.48000138 1.15636161 0.03972078
0.48000031 1.15890283 0.03971906
0.48000351 1.15880712 0.03972437
0.48000270 1.15961783 0.03972636
0.48000075 1.15856421 0.03974911
0.48000049 1.15904836 0.03970858
0.48000047 1.15516057 0.03971183
0.48000035 1.15856856 0.03972974
0.48000888 1.15819685 0.03972901
0.48000119 1.15988501 0.03972068
0.48000041 1.16096853 0.03973419
0.48000048 1.15906501 0.03973234
0.48000040 1.15969510 0.03973534
0.48000117 1.15999836 0.03972183
0.48000580 1.15816829 0.03970314
0.48000434 1.15564521 0.03970712
0.48000076 1.15848191 0.03971698
0.48000083 1.16106859 0.03975217
0.48000145 1.16474065 0.03976911
0.48000466 1.16253983 0.03974284
0.48000418 1.16273918 0.03975043
0.48000363 1.16144400 0.03976159
0.48000124 1.16111386 0.03975921
0.48000186 1.16202586 0.03974670
0.48000099 1.16221083 0.03975934
0.48000158 1.16216563 0.03975550
0.48000251 1.16194171 0.03974171
0.48000453 1.16141825 0.03975695
0.48000567 1.16632909 0.03978982
0.48000571 1.16551555 0.03977260
0.48000504 1.16496826 0.03975306
0.48000383 1.16571007 0.03975777
0.48000183 1.16074459 0.03975411
0.48000210 1.16085944 0.03974672
0.48000233 1.16201576 0.03973609
0.48000280 1.16122902 0.03976356
0.48000016 1.16125332 0.03975878
0.48000071 1.16052578 0.03974048
0.48000859 1.16094585 0.03974063
0.48001003 1.16302703 0.03976338
0.48000522 1.16294038 0.03976616
0.48000523 1.16359073 0.03976924
0.48000146 1.16339386 0.03976099
0.48000008 1.16320288 0.03974318
0.48000747 1.16111431 0.03973740
0.48000470 1.15815460 0.03970250
0.48000252 1.15520716 0.03970813
0.48000221 1.15398759 0.03971307
0.48000079 1.15800154 0.03972210
0.48000247 1.15907774 0.03972046
0.48000221 1.16085268 0.03972484
0.48000042 1.15989627 0.03973013
0.48000039 1.15819417 0.03973180
0.48000144 1.15759503 0.03973400
0.48000108 1.16040728 0.03972537
0.48000130 1.16030657 0.03974187
0.48000203 1.15987791 0.03972207
0.48000340 1.15825906 0.03973004
0.48000035 1.15833971 0.03971083
0.48000071 1.15831902 0.03970722
0.48000006 1.15515789 0.03970730
0.48000064 1.15772762 0.03970885
0.48000053 1.15659749 0.03970905
0.48000300 1.15565287 0.03970111
0.48000243 1.15759415 0.03970669
0.48000290 1.15806991 0.03970647
0.48000318 1.15811856 0.03974097
0.48000245 1.15977763 0.03973319
0.48000046 1.15823027 0.03974737
0.48000039 1.15901735 0.03972467
0.48000422 1.15649472 0.03970505
0.48000272 1.15832981 0.03972894
0.48001336 1.15897069 0.03972917
0.48000848 1.16260679 0.03972918
0.48000014 1.15844665 0.03972917
0.48000128 1.16111136 0.03971441
0.48000075 1.15964870 0.03972048
0.48000253 1.16062834 0.03971820
0.48000456 1.15896870 0.03971609
0.48000352 1.15700165 0.03969951
0.48000155 1.15431142 0.03970985
0.48000267 1.15887636 0.03972510
0.48000388 1.15802514 0.03972197
0.48000414 1.16182521 0.03974451
0.48000358 1.16366789 0.03973872
0.48000213 1.16304791 0.03975444
0.48000201 1.15840866 0.03970276
0.48000211 1.15295589 0.03970304
0.48000166 1.15256505 0.03970046
0.48000463 1.15409729 0.03969949
0.48000134 1.15570431 0.03971894
0.48000098 1.15973398 0.03972629
0.48000176 1.15746734 0.03972902
0.48000041 1.15861446 0.03970547
0.48000081 1.15878788 0.03975850
0.48000030 1.16010278 0.03974214
0.48000021 1.16106968 0.03974949
0.48000036 1.15913863 0.03972937
0.48000354 1.15912846 0.03973852
0.48000227 1.15886593 0.03973412
0.48000122 1.15866821 0.03972358
0.48000521 1.15838137 0.03971711
0.48000146 1.15713963 0.03971225
0.48000014 1.15695162 0.03970967
0.48000085 1.15553125 0.03971179
0.48000143 1.16167053 0.03973013
0.48000142 1.15708591 0.03972646
0.48000149 1.16067098 0.03973613
0.48000047 1.16170005 0.03975380
0.48000279 1.16472409 0.03976116
0.48000090 1.16298810 0.03974917
0.48000160 1.16144929 0.03973070
0.48000029 1.16069385 0.03974757
0.48000084 1.16231147 0.03975385
0.48000367 1.16166195 0.03975746
0.48000096 1.16184902 0.03976323
0.48000016 1.16187327 0.03978240
0.48000331 1.16185949 0.03977060
0.48000121 1.16212912 0.03977002
0.48000052 1.16160284 0.03974871
0.48000038 1.15997347 0.03975638
0.48000092 1.16040614 0.03975954
0.48000042 1.15997316 0.03973391
0.48000066 1.15959057 0.03972498
0.48000105 1.15649921 0.03973102
0.48000043 1.15998848 0.03972757
0.48000217 1.15942819 0.03972726
0.48000170 1.15564961 0.03972273
0.48000492 1.15346464 0.03967978
0.48000446 1.15624454 0.03969719
0.48000519 1.15441953 0.03969070
0.48000790 1.15372920 0.03967014
0.48000545 1.15277234 0.03967470
0.48000177 1.15434437 0.03970465
0.48000583 1.15588273 0.03969335
0.48000349 1.15497676 0.03972650
0.48000503 1.15848115 0.03973385
0.48000233 1.15865245 0.03970732
0.48000137 1.16060522 0.03976734
0.48000059 1.16060564 0.03974827
0.48000069 1.16086988 0.03975781
0.48000053 1.16177565 0.03975087
0.48000518 1.16188906 0.03975808
0.48000265 1.16117305 0.03974441
0.48000090 1.16010642 0.03970632
0.48000132 1.16010245 0.03975611
0.48000173 1.16050061 0.03973347
0.48000241 1.16022480 0.03975107
0.48000305 1.16240810 0.03975700
0.48000270 1.16129463 0.03973150
0.48000434 1.16124683 0.03974857
0.48000007 1.16302899 0.03978322
0.48000180 1.16313311 0.03972793
0.48000039 1.15701462 0.03971167
0.48000005 1.15898013 0.03971349
0.48000034 1.15719221 0.03971423
0.48000073 1.15657706 0.03969433
0.48000057 1.16025946 0.03970561
0.48000069 1.15436261 0.03969102
0.48000175 1.15814219 0.03968738
0.48000126 1.15631335 0.03969705
0.48000202 1.15681793 0.03971701
0.48000178 1.15744756 0.03971338
0.48000003 1.15711975 0.03971105
0.48000076 1.15425111 0.03968526
0.48000471 1.15372232 0.03968187
0.48000507 1.15383867 0.03969826
0.48000474 1.15399131 0.03970326
0.48000459 1.15989391 0.03976855
0.48000119 1.16120071 0.03973066
0.48000005 1.15897147 0.03970902
0.48000000 1.15564646 0.03970726
0.48000024 1.15901059 0.03973726
0.48000619 1.16057497 0.03972843
0.48000351 1.15891450 0.03972869
0.48000211 1.15945064 0.03972211
0.48000116 1.15612229 0.03972301
0.48000010 1.15475782 0.03972288
0.48000198 1.15232088 0.03968917
0.48000173 1.16036181 0.03978575
0.48000068 1.16310855 0.03974077
0.48000073 1.16486723 0.03973561
0.48000076 1.15649913 0.03973700
0.48000196 1.15829444 0.03972293
0.48000082 1.15803314 0.03972354
0.48001708 1.15984533 0.03973761
0.48000576 1.16033269 0.03976126
0.48000325 1.16156893 0.03976032
0.48000645 1.16179455 0.03974808
0.48000658 1.16164799 0.03974853
0.48000294 1.16248028 0.03974180
0.48001064 1.16125156 0.03974917
0.48001518 1.15907635 0.03971712
0.48000468 1.15858265 0.03972819
0.48000032 1.15766311 0.03973317
0.48000093 1.15838156 0.03972687
0.48000540 1.15782393 0.03975076
0.48000112 1.16183935 0.03975714
0.48000269 1.15850492 0.03970592
0.48000288 1.15487902 0.03971558
0.48000191 1.15977898 0.03971073
0.48000109 1.15670441 0.03971044
0.48000339 1.15587769 0.03972553
0.48000407 1.15577125 0.03970167
0.48000696 1.15612666 0.03971007
0.48000619 1.15780814 0.03972543
0.48000445 1.15882198 0.03974074
0.48000006 1.16126945 0.03973293
0.48000021 1.16002413 0.03973018
0.48000191 1.15919601 0.03973915
0.48000209 1.15953165 0.03974210
0.48000173 1.15845424 0.03973142
0.48000256 1.15948303 0.03972995
0.48000006 1.15930175 0.03973810
0.48000002 1.16008185 0.03974164
0.48000216 1.15828285 0.03973147
0.48000199 1.16057379 0.03973891
0.48000020 1.16051051 0.03973907
0.48000135 1.16112962 0.03975469
0.48000010 1.16142151 0.03976348
0.48000041 1.16072806 0.03975479
0.48000028 1.16321570 0.03976586
0.48000077 1.16287154 0.03977043
0.48000361 1.16410230 0.03974849
0.48000438 1.15663933 0.03975161
0.48000627 1.15739609 0.03969849
0.48000842 1.15573306 0.03970041
0.48001280 1.15605828 0.03969121
0.48000521 1.15451328 0.03969852
0.48000446 1.15341169 0.03969521
0.48000540 1.15686293 0.03973469
0.48000667 1.15973084 0.03971975
0.48000049 1.15694837 0.03971349
0.48000424 1.15719900 0.03972566
0.48000400 1.16071061 0.03973788
0.48000198 1.16102515 0.03973941
0.48000373 1.15923027 0.03975433
0.48000435 1.15976525 0.03971833
0.48000262 1.15870867 0.03971482
0.48000340 1.15660700 0.03972699
0.48000224 1.15870705 0.03972430
0.48000591 1.15903655 0.03973204
0.48000202 1.15879782 0.03973149
0.48000099 1.16033378 0.03971598
0.48000153 1.16084609 0.03976169
0.48000137 1.16084245 0.03973474
0.48000182 1.16036449 0.03973301
0.48000052 1.15936734 0.03973545
0.48000087 1.16027331 0.03972887
0.48000159 1.15853529 0.03972828
0.48000246 1.16121682 0.03974598
0.48000148 1.16048252 0.03973336
0.48000253 1.15705413 0.03974349
0.48000647 1.15930668 0.03974921
0.48000586 1.16230417 0.03976283
0.48000098 1.16044656 0.03975474
0.48000179 1.16088867 0.03973660
0.48000080 1.16048667 0.03974731
0.48000165 1.15917322 0.03971870
0.48000097 1.15557219 0.03971234
0.48000149 1.15329475 0.03970418
0.48000218 1.15699228 0.03969731
0.48000177 1.15677422 0.03972417
0.48000011 1.15874743 0.03973060
0.48000075 1.16073642 0.03973330
0.48000141 1.15968434 0.03972267
0.48000175 1.15880803 0.03973535
0.48000064 1.15726215 0.03972647
0.48000028 1.16059506 0.03975543
0.48000205 1.16091060 0.03974937
0.48000160 1.16171880 0.03972742
0.48000424 1.16075254 0.03972886
0.48000582 1.15999632 0.03972465
0.48000043 1.15948058 0.03973040
0.48001287 1.15965391 0.03973966
0.48000942 1.16003122 0.03973649
0.48000360 1.15935027 0.03975351
0.48000013 1.15971558 0.03972537
0.48000010 1.16062479 0.03973174
0.48000099 1.15734250 0.03970970
0.48000147 1.15636924 0.03969939
0.48000047 1.15790779 0.03972273
0.48000000 1.15958682 0.03972103
0.48000643 1.15767351 0.03972091
0.48000149 1.16007204 0.03974985
0.48000106 1.15962449 0.03971934
0.48000015 1.16032959 0.03974548
0.48000018 1.16060941 0.03976063
0.48000078 1.16439740 0.03975767
0.48000133 1.16288703 0.03973886
0.48000168 1.16250399 0.03973641
0.48000210 1.15949233 0.03974031
0.48000184 1.15886274 0.03972949
0.48000092 1.16037317 0.03973203
0.48000478 1.15779577 0.03974828
0.48000000 1.15940618 0.03971593
0.48000003 1.15837112 0.03972830
0.48000246 1.15970920 0.03973696
0.48000687 1.15958303 0.03973054
0.48000827 1.16017869 0.03972088
0.48000359 1.16061303 0.03974571
0.48000285 1.15949346 0.03973297
0.48000058 1.16112434 0.03977058
0.48000270 1.16076281 0.03973317
0.48000102 1.16050817 0.03973374
0.48000219 1.16014233 0.03973354
0.48000021 1.15933973 0.03972892
0.48000043 1.15974637 0.03972328
0.48000012 1.16005923 0.03973296
0.48000058 1.16069365 0.03974813
0.48000072 1.16055120 0.03974953
0.48000142 1.16064754 0.03975361
0.48000388 1.15963822 0.03973384
0.48000411 1.15965987 0.03972760
0.48000020 1.15926116 0.03969867
0.48000018 1.15587078 0.03972152
0.48000034 1.15690387 0.03970441
0.48000080 1.15759879 0.03972584
0.48000149 1.15970761 0.03972789
0.48000380 1.15668304 0.03972468
0.48000802 1.16046699 0.03974779
0.48000686 1.15977170 0.03974871
0.48000241 1.16013133 0.03971704
0.48000322 1.16063995 0.03970650
0.48000388 1.16123534 0.03972896
0.48000155 1.15827053 0.03972305
0.48000166 1.15804270 0.03972796
0.48000333 1.16112225 0.03974254
0.48000857 1.16143418 0.03973666
0.48000172 1.15849449 0.03970840
0.48000249 1.15837509 0.03974814
0.48000109 1.16310381 0.03973736
0.48000327 1.16191910 0.03975087
0.48000307 1.15962486 0.03971615
0.48000579 1.15527737 0.03970282
0.48000590 1.15751329 0.03972034
0.48000486 1.15760875 0.03972430
0.48000448 1.16042727 0.03973619
0.48000126 1.15843396 0.03973728
0.48000148 1.16150818 0.03974055
0.48000641 1.16108850 0.03975308
0.48000290 1.16083930 0.03976568
0.48000426 1.16007025 0.03970806
0.48000482 1.15888378 0.03971058
0.48000340 1.15725299 0.03972576
0.48000251 1.15955031 0.03974375
0.48000272 1.16036412 0.03976145
0.48000038 1.15956511 0.03975016
0.48000086 1.15949514 0.03972362
0.48000221 1.15884383 0.03973050
0.48000229 1.15688629 0.03971460
0.48000281 1.16051249 0.03971293
0.48000330 1.15807942 0.03971775
0.48000386 1.15866595 0.03971281
0.48000638 1.15881619 0.03972967
0.48000607 1.15941652 0.03972200
0.48000969 1.15887820 0.03972017
0.48000336 1.16049801 0.03975427
0.48000218 1.16246272 0.03975999
0.48000109 1.16132735 0.03974210
0.48000064 1.15941159 0.03972545
0.48000199 1.15890167 0.03973107
0.48000324 1.15873582 0.03970842
0.48000052 1.15757207 0.03970808
0.48000099 1.15623213 0.03972220
0.48000023 1.15774226 0.03972910
0.48000137 1.16204356 0.03972576
0.48000343 1.16065810 0.03972485
0.48000077 1.15865381 0.03970518
0.48000197 1.15511535 0.03969532
0.48000407 1.15597504 0.03969967
0.48000207 1.15586954 0.03970339
0.48000354 1.15823525 0.03972325
0.48000005 1.16397399 0.03978640
0.48000173 1.16597487 0.03976501
0.48000556 1.16630177 0.03976586
0.48000378 1.15950041 0.03973340
0.48000098 1.16426027 0.03975197
0.48000122 1.16336364 0.03972233
0.48000052 1.16006711 0.03975283
0.48000068 1.16399105 0.03974290
0.48000031 1.16243714 0.03976460
0.48001296 1.16653901 0.03977089
0.48001465 1.16122248 0.03974769
0.48001435 1.16017963 0.03973661
0.48000716 1.15698763 0.03974289
0.48000575 1.15816553 0.03975641
0.48000358 1.16380747 0.03976263
0.48000094 1.16225581 0.03973267
0.48000026 1.15851803 0.03973266
0.48000563 1.16017730 0.03974244
0.48000778 1.16247739 0.03975042
0.48000331 1.16108319 0.03973612
0.48000316 1.15917653 0.03973260
0.48000313 1.15786026 0.03972192
0.48000046 1.16030680 0.03972958
0.48000017 1.16233460 0.03975621
0.48000024 1.16492933 0.03976644
0.48000672 1.16507208 0.03976841
0.48000574 1.16522375 0.03977447
0.48000054 1.16164293 0.03974540
0.48000330 1.16033596 0.03974889
0.48000067 1.16171343 0.03974025
0.48000231 1.15934199 0.03974834
0.48000092 1.16278804 0.03975373
0.48000381 1.15967789 0.03974330
0.48000126 1.16177576 0.03974340
0.48000017 1.15755259 0.03970810
0.48000200 1.15570284 0.03971274
0.48000164 1.15591830 0.03971771
0.48000212 1.15746727 0.03969680
0.48000296 1.15736523 0.03972102
0.48001862 1.15752152 0.03972617
0.48000382 1.15991772 0.03973294
0.48000397 1.16016525 0.03972907
0.48000301 1.15780671 0.03971623
0.48000301 1.15874493 0.03972376
0.48000118 1.15540846 0.03972509
0.48000055 1.15525307 0.03968619
0.48000552 1.15347465 0.03970341
0.48000440 1.15638007 0.03971655
0.48000789 1.15863416 0.03972956
0.48000367 1.16099433 0.03974830
0.48000103 1.16263377 0.03977407
0.48000240 1.16439315 0.03978040
0.48000348 1.16413173 0.03977327
0.48000237 1.16187572 0.03972399
0.48000225 1.15569211 0.03970815
0.48000439 1.15439235 0.03968907
0.48000372 1.15447399 0.03969443
0.48000417 1.15878034 0.03976710
0.48000562 1.16026881 0.03975918
0.48000603 1.16317637 0.03976299
0.48000569 1.16215337 0.03973695
0.48001240 1.16276005 0.03977099
0.48000959 1.16425220 0.03976738
0.48000985 1.16165448 0.03974290
0.48001092 1.16192439 0.03975157
0.48000859 1.15991123 0.03975301
0.48000691 1.15986098 0.03974797
0.48000478 1.16173989 0.03974086
0.48000426 1.15763284 0.03971844
0.48000024 1.15715568 0.03970512
0.48000012 1.15702404 0.03973349
0.48000084 1.16179892 0.03974991
0.48000268 1.16128706 0.03973719
0.48000142 1.15943124 0.03972455
0.48000150 1.16005448 0.03972101
0.48000194 1.16113031 0.03973041
0.48000259 1.15839351 0.03972372
0.48000167 1.15828907 0.03972464
0.48000329 1.16048776 0.03976193
0.48000448 1.16404426 0.03977696
0.48001208 1.16297682 0.03973260
0.48001185 1.16003148 0.03974775
0.48000002 1.16331736 0.03974320
0.48000776 1.15840807 0.03972132
0.48000860 1.15668663 0.03970748
0.48001012 1.15950132 0.03975003
